0.000415127	0.0167461	0.0302415	0.029197	0.0405746	0.0477532	0.0477369	0.100278	0.0423702	0.0193988	0.00938504	0.00607994	0.000726663	0.0145934	0.012541	
0.0821468	0.315163	0.160295	0.0645783	0.044802	0.0527263	0.13078	0.251831	0.142143	0.01999	0.04711	0.07423	0.10135	0.10922	0.17476	
0.0197379	0.248947	0.0435451	0.0327291	0.210382	0.146973	0.19175	0.26859	0.13561	0.01735	0.01383	0.01137	0	0.09498	0.13107	
0.036694	0.141582	0.0256011	0.177894	0.25348	0	0.12783	0.17917	0.07022	0.0147	0.01015	0.00913	0	0.08074	0.08738	
0.0363781	0.080055	0.0914269	0.18293	0.19715	0	0.06391	0.08975	0.00482	0.01206	0.000292482	0.00572672	0	0.0624397	0.0423779	
0.0157751	0.156628	0.0746425	0.12195	0.14082	0	0	0.00139242	0.00270313	0.00942	6.03723e-05	0.00405244	0	0.0487017	0.00183336	
0.0254245	0.092648	0.09488	0.06097	0.08449	0.00278777	0.000620389	0.00128187	0.00289	0.00678	0.00491497	5.01238e-05	0	0.0298314	0.00111123	
0.0461131	0.0709643	0.04529	0	0.028053	0.00194378	0.000540293	0.00151228	0.00147502	0.00331275	0.00104132	0.00101121	0.00323	0.0193471	0.00076058	
0.0440386	0.177671	0.11003	8.00066e-05	0	0.00509587	0	0.0030191	0.00253889	0.00149	0.00690987	0.00296134	0.00647	0.00700775	0.00111124	
0.0534622	0.34549	0.29614	0.245323	0.196336	0.146354	0.0976907	0.0482271	0.00234549	0	0.00609695	0.00134181	0	0.00801371	0.00160256	
